Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
53,48487,1,56,56,56,56.0,0.0,112,112,112.0,0.0,3464.846247,41.24816961,48487.0,0.0,48487,48487,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,20.62408481,20.62408481,56,112,74.66666667,32.33161507,1045.333333,0,0,0,112.0,56,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
59878,274,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7299.270073,274.0,0.0,274,274,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,3649.635036,3649.635036,0,0,0.0,0.0,0.0,0,0,1,0.0,0,61,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30313,1,53,53,53,53.0,0.0,107,107,107.0,0.0,5278.263451,65.97829314,30313.0,0.0,30313,30313,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,32.98914657,32.98914657,53,107,71.0,31.17691454,972.0,0,0,0,106.5,53,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,116186273,21,957,503,0,45.57142857,115.5878763,1460,0,290.1052632,522.2206744,55.67783382,0.344274749,2979135.205,4541785.219,10000000,3,116000000,5809313.65,4951082.337,10100000,3,111000000,6151099.0,5034054.256,10100000,48,432,524,0.180744243,0.163530506,0,1460,157.7804878,380.725,144951.5256,0,1,0,161.725,957,8192,980,20,20,61560.75,178467,49450,9620628.417,10000000,5416955,Normal Traffic
80,4042939,4,24,6,6,6.0,0.0,0,0,0.0,0.0,5.936275566,0.989379261,1347646.333,2334188.456,4042935,1,4042939,1347646.333,2334188.456,4042935,1,0,0.0,0.0,0,0,80,0,0.989379261,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
53,30749,1,61,61,61,61.0,0.0,77,77,77.0,0.0,4487.950828,65.04276562,30749.0,0.0,30749,30749,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,32.52138281,32.52138281,61,77,66.33333333,9.237604307,85.33333333,0,0,0,99.5,61,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1374967,3,26,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,8460.56669,5.818321458,196423.8571,519205.4262,1373871,1,783,391.5,381.1305551,661,122,1374920,343730.0,686760.7667,1373871,1,72,112,2.181870547,3.636450911,0,10220,1292.555556,3378.299021,11400000.0,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,110541,5,116,116,0,23.2,51.87677708,1465,0,488.3333333,845.8181444,14302.38554,72.37133733,15791.57143,25881.67469,53699,77,110541,27635.25,30356.93363,54058,440,54459,27229.5,38061.43671,54143,316,172,104,45.23208583,27.1392515,0,1465,175.6666667,485.0195872,235244.0,0,1,0,197.625,116,65535,332,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,60384453,15,1624,640,0,108.2666667,216.5662111,1460,0,411.8235294,594.2060076,142.834779,0.529937731,1947885.581,3969570.957,10000000,4,50700000,3624892.214,4980611.028,10100000,191,60300000,3768253.125,4987050.917,10100000,4,312,412,0.248408311,0.28152942,0,1460,261.3636364,471.3890921,222207.6761,0,1,0,269.53125,1624,8192,142,14,20,146873.3333,430376,88132,9917201.5,10000000,9547811,Normal Traffic
53,68782529,2,101,53,48,50.5,3.535533906,87,64,75.5,16.26345597,3.663721059,0.058154303,22900000.0,39600000.0,68700000,30764,68800000,68800000.0,0.0,68800000,68800000,68700000,68700000.0,0.0,68700000,68700000,40,52,0.029077151,0.029077151,48,87,61.0,15.66843962,245.5,0,0,0,76.25,101,-1,-1,1,20,48733.0,48733,48733,68700000.0,68700000,68700000,Normal Traffic
443,135305,9,525,197,0,58.33333333,79.3237039,1430,0,504.875,625.3893502,33731.19988,125.6420679,8456.5625,14558.95287,36385,1,135305,16913.125,17874.50297,38791,3,98450,14064.28571,24112.61457,59421,1,192,172,66.5163889,59.12567902,0,1430,253.5555556,466.5712507,217688.732,0,1,0,268.4705882,525,8192,343,8,20,0.0,0,0,0.0,0,0,Normal Traffic
80,86412322,7,311,311,0,44.42857143,117.5469511,5792,0,1932.5,2537.820147,137.7812761,0.150441508,7201026.833,24600000.0,85400000,2,86400000,14400000.0,34800000.0,85400000,3,1496,299.2,475.8499764,1130,2,240,200,0.081006966,0.069434542,0,5792,850.4285714,1851.849625,3429347.033,0,0,1,915.8461538,311,251,235,1,32,532.0,532,532,85400000.0,85400000,85400000,DoS
80,60431149,86656,21620,1460,0,0.249492245,10.47914474,8760,0,2204.746819,839.6799017,4226546.843,3350.82161,298.4357435,3302.835371,510973,-2,60400000,697.1190468,5064.091417,510973,0,60400000,521.6895897,4724.792651,536163,0,1815916,2316760,1433.962475,1916.859135,0,8760,1261.347401,1262.180063,1593098.512,0,0,1,1261.35363,21620,1025,1026,55,20,0.0,0,0,0.0,0,0,Normal Traffic
443,422968,19,856,248,0,45.05263158,78.71218576,2920,0,1234.631579,896.47837,57484.25413,89.84131187,11431.56757,24476.5064,121734,2,422968,23498.22222,34052.23773,121734,3,337097,18727.61111,45916.35968,189335,2,392,392,44.92065594,44.92065594,0,2920,623.4358974,864.808704,747894.0945,0,1,0,639.8421053,856,8192,1013,7,20,0.0,0,0,0.0,0,0,Normal Traffic
53,273,2,76,38,38,38.0,0.0,121,121,121.0,0.0,1164835.165,14652.01465,91.0,155.8845727,271,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,64,64,7326.007326,7326.007326,38,121,71.2,45.46097227,2066.7,0,0,0,89.0,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,24850,2,64,32,32,32.0,0.0,128,128,128.0,0.0,12877.26358,160.9657948,8283.333333,14302.13779,24798,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,40,40,80.48289738,80.48289738,32,128,70.4,52.58136552,2764.8,0,0,0,88.0,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,186,2,84,42,42,42.0,0.0,74,74,74.0,0.0,1247311.828,21505.37634,62.0,24.24871131,90,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,64,64,10752.68817,10752.68817,42,74,54.8,17.52712184,307.2,0,0,0,68.5,84,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,67971,2,64,32,32,32.0,0.0,125,125,125.0,0.0,4619.61719,58.84862662,22657.0,39237.01297,67964,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,64,29.42431331,29.42431331,32,125,69.2,50.93819785,2594.7,0,0,0,86.5,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,5485261,5,123,46,0,24.6,23.27659769,46,46,46.0,0.0,30.80983749,1.093840384,1097052.2,2415854.955,5418551,17,5485261,1371315.25,2698210.494,5418551,17,0,0.0,0.0,0,0,160,32,0.911533654,0.182306731,0,46,30.71428571,21.68497395,470.2380952,0,0,1,35.83333333,123,254,365,2,32,41181.0,41181,41181,5418551.0,5418551,5418551,Normal Traffic
53,24937,2,66,33,33,33.0,0.0,137,137,137.0,0.0,13634.35858,160.4042186,8312.333333,14390.45546,24929,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,64,80.20210932,80.20210932,33,137,74.6,56.96314598,3244.8,0,0,0,93.25,66,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,24155,2,76,38,38,38.0,0.0,122,122,122.0,0.0,13247.77479,165.5971848,8051.666667,13938.96755,24147,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,40,40,82.79859242,82.79859242,38,122,71.6,46.00869483,2116.8,0,0,0,89.5,76,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,562356,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.556466011,562356.0,0.0,562356,562356,562356,562356.0,0.0,562356,562356,0,0.0,0.0,0,0,40,0,3.556466011,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,256,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,60264,1,47,47,47,47.0,0.0,63,63,63.0,0.0,1825.302005,33.18730917,60264.0,0.0,60264,60264,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,16.59365459,16.59365459,47,63,52.33333333,9.237604307,85.33333333,0,0,0,78.5,47,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,80980929,2,107,64,43,53.5,14.8492424,117,105,111.0,8.485281374,4.062684932,0.049394346,27000000.0,46700000.0,80900000,23312,80900000,80900000.0,0.0,80900000,80900000,81000000,81000000.0,0.0,81000000,81000000,52,64,0.024697173,0.024697173,43,117,74.4,34.7534171,1207.8,0,0,0,93.0,107,-1,-1,1,20,23312.0,23312,23312,80900000.0,80900000,80900000,Normal Traffic
50521,16789,4,348,258,6,87.0,118.9453656,6,6,6.0,0.0,21085.23438,297.8140449,4197.25,8243.997872,16563,2,16789,5596.333333,9498.060556,16563,2,0,0.0,0.0,0,0,80,20,238.2512359,59.56280898,6,258,102.0,124.0129026,15379.2,0,0,1,122.4,348,30016,0,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,271268,2,70,35,35,35.0,0.0,86,86,86.0,0.0,892.1066989,14.74556527,90422.66667,156531.7823,271170,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,64,64,7.372782636,7.372782636,35,86,55.4,27.93385043,780.3,0,0,0,69.25,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,506,1,79,79,79,79.0,0.0,161,161,161.0,0.0,474308.3004,3952.56917,506.0,0.0,506,506,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,1976.284585,1976.284585,79,161,106.3333333,47.34272207,2241.333333,0,0,0,159.5,79,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,162,2,70,35,35,35.0,0.0,63,63,63.0,0.0,1209876.543,24691.35802,54.0,54.24942396,111,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,12345.67901,12345.67901,35,63,46.2,15.33623161,235.2,0,0,0,57.75,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
22847,213,2,59,53,6,29.5,33.23401872,6,6,6.0,0.0,305164.3192,14084.50704,106.5,7.778174593,112,101,213,213.0,0.0,213,213,0,0.0,0.0,0,0,40,20,9389.671362,4694.835681,6,53,29.5,27.13546265,736.3333333,0,0,1,39.33333333,59,114,0,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,23508,1,46,46,46,46.0,0.0,62,62,62.0,0.0,4594.180704441,85.0774204526,23508.0,0.0,23508,23508,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,42.5387102263,42.5387102263,46,62,51.3333333333,9.237604307,85.3333333333,0,0,0,77.0,46,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,118970015,29,1847,463,0,63.68965517,105.5164522,1418,0,180.8571429,395.3308707,58.09026754,0.479112321,2124464.554,11000000.0,58900000,1,119000000,4248929.107,15400000.0,58900000,1,119000000,4404949.111,15600000.0,59000000,1,936,904,0.2437589,0.235353421,0,1418,119.1551724,288.4165361,83184.09831,0,1,0,121.245614,1847,29200,382,14,32,896088.0,1709796,82380,58600000.0,58900000,58200000,Normal Traffic
80,5204267,3,12,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.3058002212,0.7686000737,1734755.66666667,2991636.37099737,5189189,60,5204267,2602133.5,3658648.97471191,5189189,15078,0,0.0,0.0,0,0,80,32,0.5764500553,0.1921500184,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,29200,29200,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,507,1,67,67,67,67.0,0.0,149,149,149.0,0.0,426035.503,3944.773176,507.0,0.0,507,507,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,1972.386588,1972.386588,67,149,94.33333333,47.34272207,2241.333333,0,0,0,141.5,67,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,191,2,70,35,35,35.0,0.0,131,131,131.0,0.0,1738219.895,20942.40838,63.66666667,103.3456982,183,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,40,40,10471.20419,10471.20419,35,131,73.4,52.58136552,2764.8,0,0,0,91.75,70,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,94461,4,132,33,33,33.0,0.0,85,85,85.0,0.0,3197.086628344,63.5182773843,18892.2,28484.903698275,64103,3,30354,10118.0,17518.8279002906,30347,3,4,4.0,0.0,4,4,80,40,42.3455182562,21.1727591281,33,85,47.8571428571,25.3734018967,643.8095238095,0,0,0,55.8333333333,132,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
50002,24,1,0,0,0,0.0,0.0,6,6,6.0,0.0,250000.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,41666.66667,41666.66667,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
50067,81,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,12345.67901,12345.67901,0,0,0.0,0.0,0.0,0,0,1,0.0,0,362,32832,0,32,0.0,0,0,0.0,0,0,Normal Traffic
48114,543,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3683.241252,543.0,0.0,543,543,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,1841.620626,1841.620626,0,0,0.0,0.0,0.0,0,0,1,0.0,0,227,229,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31491,2,78,39,39,39.0,0.0,67,67,67.0,0.0,6732.082182,127.0204185,10497.0,18138.91731,31442,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,64,40,63.51020927,63.51020927,39,67,50.2,15.33623161,235.2,0,0,0,62.75,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,119798976,24,914,199,0,38.08333333,66.43854085,2820,0,980.3333333,804.6523855,228.5745748,0.425713155,2395979.52,11600000.0,58900000,3,120000000,5208651.13,16900000.0,58900000,40,120000000,4604419.923,16000000.0,59000000,3,504,552,0.200335602,0.225377552,0,2820,526.5961538,747.5331263,558805.7749,0,1,0,536.9215686,914,8192,123,8,20,1042183.5,1999710,84657,58800000.0,58900000,58700000,Normal Traffic
19801,73,1,0,0,0,0.0,0.0,6,6,6.0,0.0,82191.78082,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,13698.63014,13698.63014,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
80,61136036,13,1080,580,0,83.07692308,192.7686271,808,0,164.1666667,300.1178052,49.8887432,0.408924125,2547334.833,4374232.558,9997240,81,60900000,5076556.25,5179045.801,10100000,9092,61100000,5550104.364,5205446.733,10100000,591,284,324,0.212640545,0.19628358,0,808,117.3076923,244.2979769,59681.50154,0,1,0,122.0,1080,8192,79,11,20,189651.5,715110,84360,9963461.0,9997240,9800560,Normal Traffic
80,83324882,8,710,352,0,88.75,162.4946153,5792,0,1656.428571,2118.227235,147.6749766,0.180018257,5951777.286,22200000.0,82900000,1,83200000,11900000.0,31300000.0,82900000,1,376121,62686.83333,99304.60057,221956,45,252,232,0.096009737,0.08400852,0,5792,769.0625,1568.696676,2460809.263,0,0,1,820.3333333,710,251,235,3,20,972.0,972,972,82900000.0,82900000,82900000,DoS
54630,11583726,1,6,6,6,6.0,0.0,6,6,6.0,0.0,3.107808317,0.517968053,2316745.2,5164182.125,11600000,3,0,0.0,0.0,0,0,11600000,2892676.25,5774691.235,11600000,3,20,100,0.086328009,0.431640044,6,6,6.0,0.0,0.0,0,0,1,7.0,6,229,0,0,20,29019.0,29019,29019,11600000.0,11600000,11600000,Normal Traffic
53,31073,2,64,32,32,32.0,0.0,90,90,90.0,0.0,7852.476426,128.7291217,10357.66667,17933.07671,31065,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,40,64.36456087,64.36456087,32,90,55.2,31.76790834,1009.2,0,0,0,69.0,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
55545,41,1,6,6,6,6.0,0.0,6,6,6.0,0.0,292682.9268,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,24390.2439,24390.2439,6,6,6.0,0.0,0.0,0,0,1,9.0,6,286,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,42054,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47.5579017454,42054.0,0.0,42054,42054,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,23.7789508727,23.7789508727,0,0,0.0,0.0,0.0,0,0,1,0.0,0,237,11,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30689,1,59,59,59,59.0,0.0,122,122,122.0,0.0,5897.878719,65.16993059,30689.0,0.0,30689,30689,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,32.5849653,32.5849653,59,122,80.0,36.37306696,1323.0,0,0,0,120.0,59,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30745,1,66,66,66,66.0,0.0,98,98,98.0,0.0,5334.2006830379,65.0512278419,30745.0,0.0,30745,30745,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,32.525613921,32.525613921,66,98,76.6666666667,18.4752086141,341.3333333333,0,0,0,115.0,66,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,21374010,42,147759,23360,0,3518.071429,4874.485346,1477,0,107.4915254,359.1479559,7209.737433,4.725365058,213740.1,2081714.028,20800000,1,21400000,521317.3171,3249837.976,20800000,17,502097,8656.844828,18629.92094,87966,1,852,1192,1.965003291,2.760361766,0,23360,1510.794118,3545.125934,12600000.0,0,1,0,1525.752475,147759,8192,256,36,20,0.0,0,0,0.0,0,0,Normal Traffic
53,90389,2,94,47,47,47.0,0.0,106,106,106.0,0.0,3385.367689,44.2531724,30129.66667,52180.91733,90383,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,22.1265862,22.1265862,47,106,70.6,32.31563089,1044.3,0,0,0,88.25,94,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
55325,2,1,6,6,6,6.0,0.0,6,6,6.0,0.0,9000000.0,1500000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,20,40,500000.0,1000000.0,6,6,6.0,0.0,0.0,0,0,1,8.0,6,245,250,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,50185,2,82,41,41,41.0,0.0,127,127,127.0,0.0,6695.227658,79.70509116,16728.33333,28931.03194,50135,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,40,64,39.85254558,39.85254558,41,127,75.4,47.10413995,2218.8,0,0,0,94.25,82,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30374,1,53,53,53,53.0,0.0,141,141,141.0,0.0,6387.041549,65.84578916,30374.0,0.0,30374,30374,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,32.92289458,32.92289458,53,141,82.33333333,50.80682369,2581.333333,0,0,0,123.5,53,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,1063,2,86,43,43,43.0,0.0,114,114,114.0,0.0,295390.4045,3762.935089,354.3333333,571.7712246,1014,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,64,80,1881.467545,1881.467545,43,114,71.4,38.88830158,1512.3,0,0,0,89.25,86,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,140106,1,49,49,49,49.0,0.0,77,77,77.0,0.0,899.319086977,14.2749061425,140106.0,0.0,140106,140106,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,7.1374530712,7.1374530712,49,77,58.3333333333,16.1658075373,261.3333333333,0,0,0,87.5,49,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
57518,3,1,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,1,9.0,6,356,254,0,20,0.0,0,0,0.0,0,0,Normal Traffic
161,8,1,2,2,2,2.0,0.0,6,6,6.0,0.0,1000000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,125000.0,125000.0,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
443,167190,10,704,453,0,70.4,142.9399252211,1189,0,265.4,519.7545574596,12147.8557329984,89.7182845864,11942.1428571429,20752.6059637269,50724,46,167190,18576.6666666667,25116.9604649926,53866,46,107094,26773.5,27851.3247380922,50871,368,332,168,59.8121897243,29.9060948621,0,1189,126.9375,306.4205103557,93893.5291666667,0,1,0,135.4,704,65535,79,5,32,0.0,0,0,0.0,0,0,Normal Traffic
43,70,1,2,2,2,2.0,0.0,6,6,6.0,0.0,114285.7143,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14285.71429,14285.71429,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53146,58,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,1,0.0,0,8461,43028,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,8935131,7,50,20,0,7.142857143,6.094494002,5840,0,1933.5,2189.772933,1303.954021,1.454931103,744594.25,1861269.563,6342818,45,8436438,1406073.0,2555387.082,6342818,252,518311,103662.2,220800.4821,498351,45,152,132,0.78342444,0.671506663,0,5840,832.6428571,1680.214254,2823119.94,0,0,1,896.6923077,50,256,229,5,20,2073957.0,2073957,2073957,6342818.0,6342818,6342818,DDoS
443,15000890,6,36,6,6,6.0,0.0,0,0,0.0,0.0,2.399857608,0.399976268,3000178.0,10.51189802,3000193,3000164,15000000,3000178.0,10.51189802,3000193,3000164,0,0.0,0.0,0,0,120,0,0.399976268,0.0,6,6,6.0,0.0,0.0,0,0,1,7.0,36,255,-1,5,20,0.0,0,0,0.0,0,0,Normal Traffic
53,67204,2,92,46,46,46.0,0.0,78,78,78.0,0.0,3690.256532,59.52026665,22401.33333,38794.18532,67197,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,80,29.76013333,29.76013333,46,78,58.8,17.52712184,307.2,0,0,0,73.5,92,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,116411540,7,362,344,0,51.71428571,128.9207952,8688,0,2319.0,3776.347044,102.7131846,0.103082564,10600000.0,30200000.0,100000000,2,116000000,19400000.0,40200000.0,100000000,2,116000000,29100000.0,58200000.0,116000000,190,204,168,0.060131496,0.042951068,0,8688,920.2307692,2467.14667,6086812.692,1,0,0,996.9166667,362,0,235,3,20,11994.0,11994,11994,58200000.0,100000000,16000000,DoS
80,9335177,9,2102,538,0,233.5555555556,271.401967159,1976,0,523.3333333333,735.980072194,561.5319345311,1.6068254517,666798.357142857,1330990.8657255,4793899,36,4541278,567659.75,737836.417968828,1964838,2735,9219083,1843816.6,2007204.76307284,5001004,120756,192,132,0.964095271,0.6427301807,0,1976,327.625,497.6207223713,247626.383333333,0,1,0,349.4666666667,2102,8192,262,8,20,0.0,0,0,0.0,0,0,Normal Traffic
80,374490,3,26,20,0,8.666666667,10.26320288,5840,0,1658.142857,2137.29708,31063.5798,26.70298272,41610.0,124440.5478,373451,2,708,354.0,496.3889604,705,3,374444,62407.33333,152379.8751,373451,2,72,152,8.010894817,18.69208791,0,5840,1057.545455,1853.437529,3435230.673,0,1,0,1163.3,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,85459258,18,2925,2510,0,162.5,588.2772705611,2476,0,430.0588235294,746.6252800592,119.7763734387,0.4095518826,2513507.58823529,4278706.95559335,10061213,18,85459258,5027015.17647059,4954671.15995276,10061213,400,81297405,5081087.8125,5116203.53656429,10084283,48,372,448,0.2106266825,0.1989252001,0,2510,284.3333333333,665.7201900413,443183.371428571,0,1,0,292.4571428571,2925,8192,1129,17,20,153164.375,1063587,22927,10009045.5,10061213,9999396,Normal Traffic
53,49900,1,51,51,51,51.0,0.0,111,111,111.0,0.0,3246.492986,40.08016032,49900.0,0.0,49900,49900,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,20.04008016,20.04008016,51,111,71.0,34.64101615,1200.0,0,0,0,106.5,51,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,261,2,64,32,32,32.0,0.0,129,129,129.0,0.0,1233716.475,15325.6705,87.0,66.68583058,164,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,40,40,7662.835249,7662.835249,32,129,70.8,53.12908808,2822.7,0,0,0,88.5,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,10584517,14,1674,457,0,119.5714285714,186.1987004357,1448,0,641.5833333333,626.6390084967,885.53875439,2.4564181814,423380.68,1995224.9128342,9996814,1,10581129,813933.0,2760034.96228994,9996814,273,10554644,959513.090909091,3000076.43131016,10000217,4,456,392,1.3226867131,1.1337314683,0,1448,347.1481481481,505.9660754593,256001.66951567,0,1,0,360.5,1674,29200,269,5,32,584315.0,584315,584315,9996814.0,9996814,9996814,Normal Traffic
59661,4,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,40,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,5180,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
60968,56,1,6,6,6,6.0,0.0,6,6,6.0,0.0,214285.714285714,35714.2857142857,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,17857.1428571429,17857.1428571429,6,6,6.0,0.0,0.0,0,0,1,9.0,6,4360,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,79050,5,445,445,0,89.0,199.0100499975,419,0,139.6666666667,241.9097627905,10929.7912713472,101.201771031,11292.8571428571,16371.277963032,35165,47,79050,19762.5,21813.7510987909,41741,251,43849,21924.5,21772.524899515,37320,6529,172,104,63.2511068944,37.9506641366,0,445,96.0,190.6049579628,36330.25,0,1,0,108.0,445,65535,118,1,32,0.0,0,0,0.0,0,0,Normal Traffic
